v1,v2,v3
0,1,2
3,1,0
4,2,1
5,4,1
3,0,6
5,1,3
7,5,3
7,3,6
4,8,2
9,2,8
9,6,0
0,2,9
8,10,6
9,8,6
0,11,6
12,5,7
7,13,14
12,7,14
10,8,4
4,5,10
10,7,6
13,15,16
13,16,17
11,15,13
7,10,18
13,7,11
19,13,17
19,14,13
20,17,16
18,11,7
21,10,5
12,22,5
23,17,20
10,21,18
19,17,24
22,21,5
25,22,12
25,12,14
14,19,25
23,20,16
11,26,15
25,19,27
26,16,15
11,18,26
23,24,17
28,18,21
21,22,28
24,27,19
22,25,28
28,25,27
16,26,23
28,26,18
29,26,28
30,24,23
27,29,28
29,27,24
26,30,23
24,30,29
26,29,30
