L,I,A
-0.0022204584,-0.041289072,-0.023301927
-0.0021550513,-0.048950516,-0.025212167
-0.0025974144,-0.053305555,-0.027096884
-0.003782118,-0.052515913,-0.022561563
-0.0037212023,-0.021698704,-0.027791543
-0.002571989,-0.051589146,-0.028319962
-0.0023214743,-0.03730457,-0.030614031
-0.0035501134,-0.023823833,-0.028898837
-0.0028410098,-0.032771837,-0.031146234
-0.0030795722,-0.043698635,-0.03093299
-0.0047686733,-0.041484095,-0.0292943
-0.003387524,-0.029788628,-0.028264377
-0.004219953,-0.037964102,0.012318335
-0.004747858,-0.035854172,0.0136531945
-0.004136578,-0.032334484,0.011595818
-0.005117432,-0.04331844,0.010430148
-0.0051426115,-0.040350027,0.010803547
-0.005126176,-0.041742403,0.011001779
-0.006196356,-0.03084602,0.010143259
-0.004706126,-0.035610233,0.008515029
-0.00508014,-0.027837282,0.008312308
-0.004433218,-0.03855853,0.008232924
-0.005256183,-0.046550173,0.00589265
-0.005951637,-0.035745412,0.0036085767
-0.0066515976,-0.049380172,0.0030321688
-0.0047836597,-0.028883103,0.002947517
-0.006185073,-0.030884877,0.0038896624
-0.0040447037,-0.037668165,0.0013849445
-0.0051726806,-0.030712686,0.002135368
-0.0074400757,-0.024811817,9.301543e-05
-0.004607544,-0.04996776,-0.0016354596
-0.0033989786,-0.041122243,-0.002375477
-0.0042988714,-0.048723098,-0.0027882375
-0.0064345845,-0.039331287,0.000971596
-0.00393672,-0.04107396,-0.0034787748
-0.0049672527,-0.050264757,-0.0021384992
-0.0063373144,-0.055838108,-0.0063246577
-0.0047587575,-0.05245781,-0.0104917865
-0.006462897,-0.02879661,-0.008798283
-0.0035250115,-0.02691473,-0.008798173
-0.005899671,-0.04045814,-0.008073887
-0.0048678936,-0.038892426,-0.0106066475
-0.0043451036,-0.058704536,-0.007869203
-0.0045102313,-0.061612442,-0.012223805
-0.0040347925,-0.040372062,-0.012485701
-0.0042670653,-0.060190424,-0.014322182
-0.007404098,-0.03327133,-0.014596403
-0.004605474,-0.03843625,-0.01465908
-0.0041412613,-0.058864977,-0.016217468
-0.005171784,-0.054400887,-0.017376373
-0.0055665714,-0.03780127,-0.020536048
-0.0049748807,-0.020742489,-0.018244265
-0.00386911,-0.06062932,-0.022282569
-0.003465083,-0.057400566,-0.022066886
-0.0037087149,-0.054902878,-0.023662312
-0.0048081735,-0.020093981,-0.025069015
-0.0040756795,-0.056232058,-0.027569652
-0.0038084385,-0.043178935,-0.028041769
-0.003906856,-0.027728487,-0.029302038
-0.00592309,-0.054747168,-0.030659148
-0.0059759608,-0.030435173,-0.029536841
-0.0039294222,-0.044777915,-0.030983614
-0.0040685213,-0.03517445,-0.03160642
-0.008212414,-0.031499114,0.013016848
-0.004389444,-0.028406529,0.0060066786
-0.00531407,-0.03485875,0.006963097
-0.0055101053,-0.025140619,0.003508185
-0.0062530767,-0.039005727,0.00362165
-0.005742407,-0.03307999,0.0024506026
-0.006878981,-0.030554533,0.002600405
-0.006142727,-0.023865515,0.0005555143
-0.0062314016,-0.052769735,-0.0007262555
-0.0056675794,-0.055390093,-0.0027835618
-0.0060354285,-0.052793905,-0.009537407
-0.005749759,-0.02780085,-0.008257407
-0.005208102,-0.027324075,-0.009861533
-0.004712912,-0.030220637,-0.01060881
-0.0063366173,-0.027329376,-0.011303136
-0.0051174485,-0.022964284,-0.010801045
-0.0064990143,-0.020708723,-0.012747636
-0.004253674,-0.044586357,-0.014783921
-0.005421201,-0.0429472,-0.016286282
-0.004539441,-0.03550842,-0.015218275
-0.0054803086,-0.052993346,-0.020275733
-0.0042218463,-0.05894318,-0.020163588
-0.0057540415,-0.019886317,-0.01946357
-0.0083481865,-0.019449113,-0.022395456
-0.004781205,-0.05941668,-0.028275393
-0.006207152,-0.03913354,-0.03093447
-0.0042836526,-0.019399185,-0.029884748
-0.00375948,-0.019966567,-0.03022503
-0.007565599,-0.04793441,-0.03171909
-0.004706806,-0.027106954,-0.033453844
-0.0054582567,-0.029195052,-0.029752074
-0.0075934636,-0.040581074,0.011962334
-0.0052958545,-0.03854328,0.011613425
-0.006383539,-0.028615883,0.008943272
-0.0063803974,-0.026374206,0.0075631845
-0.00683012,-0.03371973,0.006567961
-0.006949447,-0.03881424,0.004988997
-0.0059708557,-0.029780388,0.002516655
-0.0063088774,-0.028456703,0.002021333
-0.006073534,-0.048068788,-0.0016582548
-0.0065952567,-0.03983046,-0.0020039738
-0.00681406,-0.026402768,-0.008677619
-0.0060319076,-0.029523052,-0.010557823
-0.006415042,-0.06293001,-0.00957491
-0.006226309,-0.028655645,-0.011379487
-0.006845972,-0.06390295,-0.01156723
-0.0068212966,-0.043268308,-0.010248598
-0.0041233236,-0.04695313,-0.0149752805
-0.0072682807,-0.06259708,-0.013181082
-0.0060884054,-0.059653655,-0.014504138
-0.0075655626,-0.04880882,-0.012860171
-0.0051453807,-0.047510166,-0.015429397
-0.0061737774,-0.03925278,-0.016184205
-0.006793732,-0.05556873,-0.015257286
-0.007696101,-0.043998424,-0.019777138
-0.006167172,-0.053741936,-0.018611232
-0.006595984,-0.038806856,-0.018325372
-0.008494126,-0.034102656,-0.01806332
-0.0066482066,-0.05601867,-0.01896953
-0.0076068505,-0.061755773,-0.019721663
-0.0062491405,-0.06383483,-0.021396685
-0.006485518,-0.03678845,-0.022086618
-0.0052706054,-0.06294255,-0.0249919
-0.0050648595,-0.03098604,-0.024387557
-0.004868618,-0.03229739,-0.021129355
-0.0074478076,-0.03289795,-0.021805154
-0.006739353,-0.06343957,-0.026656019
-0.0063736504,-0.0597508,-0.02947005
-0.005885574,-0.018854847,-0.026897848
-0.0069293818,-0.016149376,-0.029812252
-0.0061949776,-0.044700887,-0.031615634
-0.00841119,-0.03551863,-0.031682704
-0.007865828,-0.033733442,-0.03118404
-0.0062562446,-0.021941498,-0.03487504
-0.008452904,-0.022519551,0.0024673282
-0.007516916,-0.033802677,0.0020102528
-0.0066326074,-0.032311816,0.004456998
-0.008646808,-0.036478136,0.0043306006
-0.007872439,-0.03886781,-0.00015762664
-0.007871178,-0.053018894,-0.0005198722
-0.008762373,-0.05577898,-0.004150722
-0.0069896695,-0.040505715,-0.006772456
-0.008918498,-0.062700935,-0.006541789
-0.0080645,-0.045126125,-0.010464787
-0.007559781,-0.025877178,-0.008032753
-0.0076229568,-0.04698552,-0.012057986
-0.009148044,-0.030846644,-0.011067695
-0.0088916235,-0.021711685,-0.0113065345
-0.00747468,-0.04840111,-0.014713394
-0.007678931,-0.048467066,-0.016524093
-0.006870232,-0.055854183,-0.016166644
-0.007275082,-0.0474507,-0.019086163
-0.008516162,-0.041250598,-0.021312647
-0.007934861,-0.039161462,-0.019358575
-0.008854903,-0.033390075,-0.018519385
-0.008752922,-0.032390922,-0.022253346
-0.007936018,-0.06540679,-0.024464572
-0.010051345,-0.0295782,-0.03261861
-0.00795891,-0.015484072,-0.035020906
-0.007354403,-0.017801566,-0.036488134
-0.006264228,-0.026870647,-0.03434783
-0.008474776,-0.024327768,-0.035705682
-0.009570041,-0.031366568,0.013488239
-0.008973288,-0.038103197,0.012901293
-0.009673313,-0.0246079,0.01041282
-0.009287347,-0.0412808,0.0085249925
-0.009281213,-0.023835944,0.009013195
-0.008555781,-0.030996848,0.009653446
-0.009213182,-0.0318331,0.008893596
-0.009406355,-0.029700357,0.00749476
