L,I,A
0.0023949638,-0.00998768,0.02681035
0.0019989216,-0.00070707256,0.039692108
0.002863267,0.0044770683,0.033470277
0.0028177202,0.003086026,0.031215735
0.0033051958,-0.007032995,0.028585711
0.002266756,-0.00629387,0.04176201
0.0011343356,-0.008952243,0.03947886
0.0011687817,-0.011289357,0.037733212
0.0018357245,-0.0031261945,0.03732898
0.0025497007,-0.002508491,0.030346641
0.0026191566,-0.005578418,0.03020638
0.0022751698,-0.010281036,0.02929165
0.0016377944,-0.012880984,0.033191826
0.00076849584,-0.0066474895,0.037241936
0.00052214257,-0.00943923,0.03502173
