x,y
-0.08901896602943694,0.027943769822684747
-0.091385127769108,0.0319480435359742
-0.09284122730121325,0.03209365348918472
-0.09500717535521983,0.03142020745558605
-0.09719132465337771,0.027943769822684747
-0.0968455010145027,0.016841010890382174
-0.0981195881050948,0.0008785197696783154
-0.09538940148239745,-0.006056154251972961
-0.091385127769108,-0.007348442586716377
-0.08756286649733169,-0.003981212418722974
