R,A,S
-0.1069213531054377,0.014505018064548498,0.044110927959759766
-0.10709657043707328,-0.0014447100630438983,0.05792392702836399
-0.0998779098336201,-0.022834194495025974,0.0786372721845837
0.08286336158393776,-0.07053568850726237,0.07397027688720512
0.09224101448463072,-0.07214744435731768,0.04319048390978861
0.09275149036365361,-0.07360673339620986,0.018503858811405337
0.08932517816390884,-0.07500313429562332,-0.004160859289752929
0.08445269553786108,-0.07580637341588059,-0.027319129353964928
0.07868083920780539,-0.075365083155795,-0.05104486809176634
-0.10456091637112923,0.02398338193177707,-0.02195861071833908
-0.10624876930000664,0.0052124501198656,-0.010932203526454801
-0.10746739107923123,-0.010397688664174582,0.0017578287258873185
-0.10882129788641905,-0.024724875933850414,0.019543876272144656
-0.1061979618463829,-0.047215132778099744,0.03304212399105184
-0.09512465124504267,-0.06861111695197544,0.0567856721602463
-0.10496577057673727,-0.03155866903038862,-0.006377423842629952
-0.09724460297960719,-0.05314383235408547,-0.017312846761579445
-0.08723653651669196,-0.06808165415356984,-0.027602433539775973
-0.0755031180876679,-0.08480717450401615,-0.02981242220910933
-0.05679929319369444,-0.10125290038082761,-0.033109513237621124
-0.03439207967571483,-0.11207977531192373,-0.03439454102912949
-0.010899465113723946,-0.11823643929107222,-0.033875903115259384
0.012768976985662213,-0.1190940681019319,-0.03146026089321274
0.03564000550816935,-0.11451134645945513,-0.027285163480238517
0.05698843473918703,-0.10595239407719134,-0.021491635468492188
0.07528236470125835,-0.0924811661569508,-0.013676134962926453
-0.042586249238917316,-0.09926334353553906,-0.05269191704974256
-0.028439682144604957,-0.0952857660527481,-0.07186169581221993
-0.1050657130434002,-0.014052973692891945,-0.020010513386948
-0.10002162941830366,-0.03494981520411795,-0.029679334693695242
-0.09089076611198738,-0.05368190253780222,-0.03876819031463585
-0.07875824941172554,-0.07085000868449738,-0.04554834425091104
-0.06297097980471619,-0.08697849573630091,-0.05003625441572175
-0.04984750910092878,-0.08613089955137142,-0.07003185578295251
-0.10448878827692232,0.002912811751995004,-0.03294423727821498
-0.06826376939052964,-0.07252867793688782,-0.06591399844077847
-0.10128770430975811,-0.01769961703661316,-0.04277107654255172
-0.093919665199825,-0.037595157992698656,-0.05188881694016623
-0.08276080349761905,-0.05576451461736916,-0.05965981009634169
-0.02000405348228276,-0.10697235599002257,-0.05344691359780317
0.0034324525004459294,-0.11035607714025261,-0.05236424420864513
0.026613554224367494,-0.10823767161162086,-0.04880927025716816
0.04857448032294352,-0.10183428548228364,-0.04342817835484731
0.06847276743084971,-0.09119288344539353,-0.03629205235557406
0.017505663444289853,-0.10104541311850627,-0.06964385909708343
0.03989668208692818,-0.09652896614414681,-0.06515640678599488
0.060753078663469226,-0.08824455305370267,-0.059047993412749425
-0.00567474378976071,-0.10061305776600997,-0.071893359553456
-0.02478425403776587,-0.12304151213238132,-0.01505236577996055
-0.036855244881780186,-0.1245899647673713,0.004851270645926373
-0.04603692521544603,-0.12323214700925234,0.03568208328242964
-0.01392959245497798,-0.12929792163658524,0.004533648869399033
0.007845678954080927,-0.1299477554592628,0.006741289875610457
0.029604985016341633,-0.1266769189304355,0.011468746217333556
0.05099610718870364,-0.1193101437171063,0.016842275841605733
0.0693681396747057,-0.10661497594689416,0.023227973160619947
0.08263666337947238,-0.09055949844052973,0.03212536685325834
0.044185989904248685,-0.1183386713093835,-0.005966713463902151
0.021918464498770836,-0.12465280088462458,-0.010367985723689008
-0.001259781640778349,-0.12666323355956213,-0.013144700897739378
0.08067646758913366,-0.09190541575603561,0.008340209460305177
0.06453320397411355,-0.1075321945215456,0.00014078696237898591
0.03378063535365739,-0.12541062903490555,0.04272947680576432
0.012432923217560642,-0.13015645584345764,0.03763936953838326
-0.02342118913776729,-0.1293311787758721,0.03439456666887257
-0.004948467953763677,-0.13141703899712645,0.03003889944847899
0.05358483257563191,-0.11583181106679047,0.048606662504069226
0.07547238036876772,-0.08995967354801268,0.06300166660927506
0.0680326143194511,-0.10364241742778423,0.050662754333371585
-0.09722046567694434,-0.07228040272986808,0.0206183463842185
-0.08171597047126904,-0.09560274719794629,0.011343247503668517
-0.060676689178717866,-0.1142942210894472,0.006440049101606872
-0.048376089698478376,-0.11469853068831479,-0.015134437441390793
-0.10317737955595868,-0.05146802647985586,0.006489174540043517
-0.07074545592579377,-0.09960625400403415,-0.012892415794216435
-0.08975206736991143,-0.07567513204860188,-0.00827680796176105
-0.06795275339124811,-0.11022272236454383,0.039331742099367586
-0.08457219854826932,-0.09061417225586543,0.0468286221045324
-0.10125886981557396,0.0457076159270457,0.005574074961626048
-0.10396585540987685,0.0331721871119865,0.007955769887015948
-0.1057674063762471,0.02272124953779848,0.01667541737902329
-0.10769234383497507,0.009885140620586659,0.02621508595164266
-0.10929173222622701,-0.004750116780173438,0.03518928100522313
-0.1086940627119422,-0.02341251741625288,0.04644522288264652
-0.09986760403122405,-0.04504138403924268,0.06763121344803927
-0.10726822941346924,0.007327193364973496,0.008664169751227892
-0.10255952558946205,0.04155784402246643,-0.020053444995016018
-0.10085791376276451,0.049603098015397216,-0.01012552830992101
-0.10351388482832487,0.03601469837156458,-0.006588537924091864
-0.1055956407028692,0.021445409590205966,-0.0010150592743112842
-0.10856803122118532,-0.004647595061174122,0.018532086686142542
0.08617122558172537,-0.04796663778237056,0.08474856802150993
0.09946826587539856,-0.055680562256505736,0.00633154503097233
0.10513108315798174,-0.034009691652013195,0.01711035949417996
0.10612727311263685,-0.011713054073569502,0.027080208376796727
0.10414210826902563,0.00914918822405585,0.03594369809117695
0.10123336388658577,0.025356875515810978,0.0405536240403636
0.10760799385016467,0.007926663099842766,0.012138295564188363
0.11040214456635364,0.0019111514239270096,-0.012009716602028936
0.10276267234396841,-0.0399733324330029,-0.03173094486150029
0.10468883348886394,-0.03733691617142338,-0.0072360714990763325
0.10876767456988573,-0.019414057839052687,-0.02156916038840454
0.1081739117089753,-0.015116038682544762,0.0029741258063152795
0.09658814254514743,-0.05751010413335149,-0.017413005498575367
0.09254956750498443,-0.05863528512412182,-0.04162458374219602
0.10927064909998786,0.021736581423994948,-0.004920014041834925
0.10668943899117121,0.02570367515743504,0.010151259925228216
0.10442048210548033,0.02388197816706427,0.024827648332910575
0.1004448309854466,0.03792985505688917,0.03231577674469864
0.10043250214467275,0.04713977166268175,0.022823574909049113
0.10392220430125824,0.036903056464597475,0.016917580756781708
0.10671210806486274,0.03787207920873779,0.0015409904890378787
0.1031777904544935,0.048479850027541994,0.009465705158414502
0.1007535009907334,-0.053128826009913754,0.029775724416585526
0.09816984491333422,-0.0500206432286423,0.05440565440012532
0.09954205617778356,-0.026482403163424234,0.0649187425735034
0.1040098127991014,-0.030330575141029444,0.04092932221286258
0.10307533028265721,-0.00749089803529171,0.05068185412897046
-0.10154628176723832,0.03618799810915928,0.04875967008835948
-0.10315859675003851,0.01983485369305777,0.06509043268994323
-0.09669511679947325,-0.002017584129976569,0.08862644049975794
-0.08528765770478772,0.03156516484096142,0.10241038602179292
-0.09639284264803188,0.03983770515776245,0.07242919273759478
-0.09388931863224953,0.05383808681633651,0.05996727349865032
-0.09388314575366562,0.01737486235703765,0.09110859127434605
0.06798971414095349,0.02833488212948833,0.1158748773462045
0.08337207639684775,0.03838793338791363,0.08941098430524713
0.0911233474297905,0.03764963616204086,0.06973588599936152
0.09158376668276638,0.01970611609091867,0.08158438823878554
0.08085362257046914,-0.004199394964060452,0.104161682641399
0.07787645760279022,0.015289068044841638,0.10629410755224314
0.08300768417652378,0.05287434974083107,0.07744117248689965
-0.06214026343786859,0.08079848262440936,0.09438380661348833
-0.050678147310056196,0.06963123234915422,0.11481527101337588
-0.049027451924869334,0.05335892119371823,0.1260772188434548
0.008403419558882696,0.06790226467646784,0.12782241317985074
0.02615738542624571,0.08654789631001102,0.10747845057740238
0.006804007297517113,0.09139258291130427,0.1068454497725865
-0.012264882779406395,0.08036006736106943,0.11788361959909274
0.04904034578033629,0.07783516233968271,0.10477630729493873
0.03056872026281726,0.05967962046252422,0.12872674946211057
0.017390804030464627,-0.0288145998954097,0.13990670237553185
0.03386939762350671,-0.016112827423250375,0.1385484792387557
0.04715851536221787,-0.006556867811980047,0.13369703048940265
-0.04736413075170825,-0.08197970630598352,0.10790625917079594
-0.061563845602701006,-0.08053223834800255,0.0987614462596399
-0.07447583180664867,-0.07526892592831377,0.08935858812360187
-0.04734561698484751,-0.06845529816251646,0.11603623810436389
-0.03933448333937146,0.0223337492067378,0.13867813050121644
-0.037898083620721466,0.00646659017953913,0.1402322481479601
-0.03931032052935599,-0.006862845679959553,0.13914535236707953
-0.035912418774582025,-0.023940517253713385,0.13730276828568044
-0.06724548205782646,-0.005757740173532824,0.12474294859345153
-0.05155660715730953,-0.012363745225025414,0.13386131935877854
-0.07741724867430677,-0.057127468468085765,0.09820440438088066
-0.07780389052836259,-0.0393598066777097,0.10663990186511635
-0.07438853204197517,-0.02195264948593404,0.11561793410246499
-0.06393839043334806,-0.03715839776355498,0.11991919185568381
-0.051251572043777005,-0.048953966293062555,0.12335410069853323
-0.06585720058762186,-0.05086391800284482,0.11264497673196183
-0.0649371308209259,-0.06518945928288167,0.10599492848542191
-0.05178304704808529,-0.057604546372395746,0.11902996765087881
-0.0441814427833559,-0.04032368050043375,0.1298863947810989
-0.05906645313265362,-0.024022330167284535,0.12711115787211658
-0.04216833777992862,-0.029214655216121786,0.13403407293521422
-0.05350924831734703,0.008846583281901261,0.1341654000011344
-0.024492219071055612,-0.022830393088962855,0.1399220158295219
0.016853283894427862,0.023587817993970903,0.14326687516596429
0.004644717977143565,0.007683397670114786,0.14533153209759464
-0.003718870998091689,-0.009367781698303958,0.1441320075404509
-0.009682364694557747,-0.02373483332864503,0.1414190736870652
-0.011725397864170303,0.00588482617931027,0.1444290422994101
-0.026852867046531906,0.00851711975118537,0.14261865374191754
-0.0019659125460154926,0.025778141742770475,0.14360429725493248
-0.021372087556303678,0.025733223007527912,0.14187245081560743
-0.015368869414350051,-0.022782078444065497,0.14105823878347984
-0.020429711876005865,-0.007547942513501861,0.14278566695514616
-0.012203826163920847,-0.011587802883088274,0.1431807828435095
-0.02995894777023142,-0.003982732510181426,0.14162989464077858
-0.002518346911772085,-0.02690089594241054,0.14130729069921436
0.021704480012830873,-0.011074272250221815,0.14272150937337552
0.019985530081787228,0.005780305225316701,0.1440917441489373
0.034707625076924487,0.0014472141323655548,0.14009002470555823
0.03196457014800325,0.018085547107332626,0.14061600726821927
0.008083532095744653,-0.008999744198512502,0.1443577483465504
0.00834160273331875,-0.025050188061005813,0.14170991399846017
0.020819528590330448,-0.09047270747088004,0.11071964144116858
0.02421552375824142,-0.10568673913222697,0.09508596385683347
0.023560074822670196,-0.11688344331812409,0.07846007299121817
0.006820877100959871,-0.09567343262344569,0.10836584911720235
0.004758226044960037,-0.12145067919557534,0.0734973064914008
-0.014705009700295538,-0.12167484415172375,0.07151314042908809
-0.034404876834726615,-0.1176466660151203,0.0722239790273634
-0.053021696759425585,-0.10820745745751471,0.07569205346785272
-0.06654509060016077,-0.09257468118046705,0.08209827867348057
-0.05364621159817197,-0.09524010810201039,0.09208367293006145
-0.03954444432335302,-0.10649964742547027,0.08825129200020795
-0.02221468062588379,-0.11292227958573899,0.08579997179383628
-0.006584185203308895,-0.11618345875135369,0.08357265622681052
0.0079613668962779,-0.11264151935479534,0.08897022019849309
-0.04030934491177535,-0.09106212614102727,0.10427356166280533
-0.026068510375076927,-0.09586656877446084,0.10498247225819674
-0.008699272162990771,-0.10456955753665402,0.09924701956551454
0.051340306901394066,-0.09006593664198213,0.09536292860418943
0.03653993552563205,-0.09374161925776668,0.1019879346831262
0.02652859133268686,-0.08102279646260746,0.11592917755878132
0.04157343109520499,-0.07887392160162786,0.11066679220691486
0.055723037180395896,-0.07218257889514329,0.10533051690545203
0.023907535817675393,-0.06732674348082107,0.12411511365854982
0.041418977679327514,-0.06445461073497089,0.11872910553047841
0.04037081560486197,-0.10634537672531776,0.08607496782011596
0.013603956538717953,-0.042283177775429094,0.1364749347492788
0.04259340512887598,-0.021663474411831758,0.13356939563633116
0.044521425532059886,-0.03546046449799708,0.1291025023145565
0.03041580853751954,-0.03170296221641005,0.13604948039298645
0.024298906761767578,-0.04521031782412908,0.13354835945266913
0.05394578569357593,-0.017740440911754283,0.12783605156641686
